id,gender,age,aum227,aum306
76707,M,32,2779.9,2529.89
76708,M,32,34040.8,3772.64
76709,M,35,327.05,661.69
76710,M,26,5985.32,10978.05
76711,M,32,113842.87,4711.86
76712,F,50,15774.18,1054.73
76713,M,49,293378.41,154294.49
76714,M,28,3026.82,1455.29
76715,M,39,991.02,56986.62
76716,M,27,12057.11,7875.3
76717,M,28,100391.5,284.41
76718,M,32,593.62,2741.09
76719,M,47,1557.47,3211.86
76720,M,31,3234.65,5085.51
76721,F,33,2030,2035
76722,M,36,26949.53,26949.53
76723,M,29,0,0
76724,F,48,150264.29,150097.91
76725,M,40,505920.73,200376.06
76726,M,23,10.77,17.53
76727,F,24,772.56,134.9
76728,F,24,177.77,141.57
76729,M,58,790,790
76730,F,24,35.33,15.86
76731,M,27,175.19,37.29
76732,M,32,507.17,5323.39
76733,F,38,62.68,1162.75
76734,M,24,9.15,49.39
76735,M,34,1643.44,387.86
76736,F,30,1478.69,912.69
76737,M,26,1740.97,11132.59
76738,M,37,59990.65,57747.67
76739,F,40,11.07,43
76740,F,23,0.43,752.73
76741,M,28,77.33,18.37
76742,M,43,17810.09,12707.72
76743,M,46,2663.27,2663.83
76744,M,35,3111.05,21.16
76745,F,33,14120.92,6910.92
76746,F,60,271622.8,272218.95
76747,M,25,26.76,20.76
76748,M,23,10820.3,10934.66
76749,M,29,3793.93,4124.78
76750,M,28,10996.24,0.84
76751,M,32,0.78,0.72
76752,M,35,11.71,15.28
76753,F,30,8020.43,0.48
76754,M,38,659.49,659.49
76755,F,23,238.99,214.71
76756,M,31,4966.45,4743.88
76757,M,22,0,0
76758,F,45,141.83,4.83
76759,M,23,0,0
76760,M,42,3466.08,3052.79
76761,M,38,39182.86,39160.23
76762,M,29,24259.48,24259.48
76763,F,38,12003.54,62007.79
76764,M,29,3390.91,1332.89
76765,M,25,0,10.16
76766,M,24,15.59,225.69
76767,M,24,2736.63,5017.23
76768,M,42,3365.23,2934.63
76769,M,19,3.01,54.9
76770,F,33,253303.48,240608.01
76771,F,38,1458.74,308.32
76772,M,34,1494158.44,1445903.81
76773,M,42,512.56,429.67
76774,M,29,37400.56,24939.92
76775,M,33,59657.17,57827.21
76776,M,52,7823.31,7618.52
76777,F,37,400.4,400.4
76778,F,38,6673.9,4032.98
76779,M,35,167.93,0.24
76780,M,38,4427.08,5027.28
76781,M,18,0.59,2315.61
76782,M,40,77249.69,835364.69
76783,M,48,2429,15329
76784,M,39,660000.82,638383.69
76785,F,22,8.64,94.88
76786,M,43,258.45,3289.3
76787,M,31,40.71,10.37
76788,M,44,368.28,7185.83
76789,M,33,0.97,0.97
76790,M,26,8.47,8.47
76791,M,24,1681.61,1614.31
76792,M,26,183.89,706.26
76793,M,30,4.45,4.45
76794,M,31,3620.61,9674.25
76795,F,31,15.02,15.02
76796,F,29,661.28,469.08
76797,M,34,3725.82,3636.68
76798,M,34,0.93,0.93
76799,M,27,82.62,82.62
76800,F,34,3271.62,760.41
76801,M,56,69647.92,77348.18
76802,M,29,104.08,104.08
76803,M,62,100.69,2.67
76804,M,28,318.63,3632.95
76805,M,36,619.72,619.71
76806,F,29,204702.63,202545.39
76807,M,56,711352.86,714934.68
76808,M,37,12746.83,27767.3
76809,M,47,1.52,1.52
76810,M,32,10.27,0.05
76811,M,23,1.39,201.25
76812,M,25,1339.97,651.42
76813,F,47,77464.22,30664.47
76814,M,60,336.21,813.21
76815,M,29,35700.29,37725.08
76816,M,31,30002.44,345941.5
76817,M,32,1949.36,2008.66
76818,M,38,2.59,2.59
76819,M,27,3680.56,2581.8
76820,M,48,10,610
76821,M,21,86.41,1021.42
76822,M,31,14832.18,10285.18
76823,M,30,5.26,372.84
76824,F,25,0,3532.01
76825,F,30,208.12,57.88
76826,M,51,3.42,3340.42
76827,M,58,18723.04,17614.83
76828,M,25,0.59,0.59
76829,M,31,1635.99,1035.99
76830,M,32,10425.56,4096.49
76831,M,23,2657.96,577.26
76832,M,40,209.03,189.03
76833,M,37,533.56,96.13
76834,M,35,1850.36,460.9
76835,M,29,1.56,1.5
76836,M,21,1514.82,3850.45
76837,M,29,194.84,36.53
76838,M,47,130.52,684.23
76839,M,25,871.28,871.28
76840,F,26,10534.37,97.86
76841,F,30,0,0
76842,M,68,7393.99,4465.85
76843,M,27,0.74,1105.34
76844,M,51,1827199.78,1822231.91
76845,M,34,7733.34,3698.34
76846,M,32,1138.81,489.59
76847,M,29,49.06,10.11
76848,M,29,328001.77,362234.72
76849,F,28,190.55,116.95
76850,M,26,171.79,171.79
76851,M,33,5562.95,6145.78
76852,M,23,506.06,396.08
76853,M,18,54.59,463.94
76854,M,38,26254.22,0
76855,F,24,9437.24,3788.45
76856,M,23,162.78,46.58
76857,M,32,781.63,324.11
76858,M,32,505759.14,532206.19
76859,M,31,2110.01,5023.39
76860,M,32,50227.96,50255.27
76861,M,30,728.4,7468.65
76862,M,28,1786.83,690.14
76863,M,29,3.82,3.82
76864,M,31,182.55,9192.95
76865,F,30,23586.45,10751.93
76866,M,26,1.13,1.13
76867,M,18,12.79,3.59
76868,M,33,766.55,30683.5
76869,M,30,61.05,61.05
76870,M,36,1924.95,37312.43
76871,M,24,2004.99,4.99
76872,M,31,2110.89,3900.99
76873,M,29,1926.93,1612.69
76874,M,40,39232.4,15789.1
76875,M,37,81.43,81.43
76876,F,27,0.14,300.14
76877,M,19,24.97,23.97
76878,M,19,0.63,0.63
76879,F,29,3906.55,3906.55
76880,F,28,959.57,296.19
76881,M,32,42.88,441.75
76882,M,25,980.76,74.76
76883,M,32,9.08,9.08
76884,M,30,204.55,204.55
76885,F,30,368.65,981.65
76886,M,39,4212.81,3425.36
76887,M,26,158.62,158.62
76888,M,37,7807.81,7774.89
76889,M,32,1919.09,500.12
76890,M,35,0,0
76891,M,28,6.91,1209.18
76892,M,31,227906.99,38038.53
76893,M,28,50.51,0.81
76894,M,37,84.42,84.42
76895,M,31,1.56,1.28
76896,F,39,42244.44,43192.02
76897,F,33,1278.58,499.58
76898,M,26,1588.91,88.91
76899,F,42,13368.39,478721.26
76900,M,22,182.95,44365.7
76901,F,54,124942.46,161372.47
76902,M,37,2875.16,20002.16
76903,M,37,0.14,0.14
76904,M,20,531.81,340.73
76905,F,61,560.79,560.79
76906,M,19,85.06,3.18
76907,M,57,1.73,1.73
76908,M,33,21.12,8.12
76909,M,44,25.04,25.04
76910,M,56,3002.36,8747.24
76911,M,27,11.56,11.56
76912,F,54,1061.11,1370.05
76913,M,22,0.38,0.98
76914,M,31,1000.99,100.99
76915,M,28,1326.33,996.33
76916,M,24,393.52,736.8
76917,M,30,0,53.45
76918,M,22,1227.94,1220.73
76919,F,26,8.34,80.48
76920,M,30,35.23,948.25
76921,F,32,14673.69,10002.14
76922,M,36,334026.61,299822.14
76923,M,52,11500.52,3250.52
76924,M,62,550709.58,503045.13
76925,F,30,39916.59,32563.94
76926,M,36,0,0
76927,M,25,514.17,1494.08
76928,M,25,1699.77,667.92
76929,F,51,34733.54,1322.22
76930,M,47,1081.98,411.38
76931,M,29,106.29,83.96
76932,M,21,38.24,38.24
76933,M,35,0,0
76934,M,38,78476.59,9601.38
76935,M,22,2089811.84,2149514.12
76936,M,60,1635653.45,1635821.18
76937,M,23,10,10
76938,M,28,0.48,0.6
76939,F,34,52635.4,6848.61
76940,M,27,1088.61,2201.83
76941,M,29,14.06,14.06
76942,M,25,33337.81,37813.15
76943,M,25,87.87,615.73
76944,M,24,4377.64,706.64
76945,M,44,217.87,192.87
76946,M,49,71320.49,69320.49
76947,M,32,2615.27,1413.63
76948,M,30,1747.29,18086.72
76949,F,31,87713.63,96713.63
76950,M,20,9.62,0.54
76951,M,32,4234.67,4.67
76952,M,32,530248.3,264637.3
76953,M,44,119.22,1108.65
76954,M,31,17195.82,17195.82
76955,M,35,5545.2,5099.98
76956,M,36,16.7,270.83
76957,M,34,1455.72,4271.02
76958,M,24,2893.61,15.26
76959,F,24,57.05,21.05
76960,M,24,3831.79,1724.46
76961,F,21,53.62,5.66
76962,M,42,1004.48,5155.22
76963,M,30,2284.27,9661.34
76964,M,29,8.82,8.82
76965,M,41,1299.42,128.36
76966,M,42,1.32,1.32
76967,M,24,226.63,306.6
76968,M,22,3501.61,2821.61
76969,F,21,5.01,0.01
76970,M,19,\N,0.01
76971,M,24,57629.41,16552.05
76972,F,31,61.17,32.52
76973,M,31,40183.4,50191.77
76974,M,29,128511.95,125303.43
76975,M,36,336009.66,268381.42
76976,M,29,15935.85,1262.6
76977,F,51,3849.45,3849.45
76978,M,31,1216.76,899.02
76979,M,36,6054.31,4054.31
76980,M,28,57.57,11.67
76981,M,21,3914.14,3164.02
76982,M,27,1033.92,8847.16
76983,M,24,4605.75,3851.21
76984,M,39,90.19,90.19
76985,M,40,410.4,1607.2
76986,M,30,678.79,678.79
76987,M,26,100.52,11.18
76988,M,24,6064.33,1564.33
76989,M,21,5.03,5.03
76990,M,30,1453.42,993.02
76991,M,44,110.34,146.34
76992,M,49,0,0
76993,M,29,54842.95,53047.87
76994,M,35,28073.3,1242.34
76995,M,35,123.63,146.67
76996,M,28,433.21,226.21
76997,F,24,685.36,43.92
76998,M,34,3868.5,4590.71
76999,F,34,257.29,2.85
77000,M,29,2059.44,852.61
77001,M,39,13.42,13.42
77002,M,38,896895.02,1014651.71
77003,M,37,118369.21,144599.44
77004,M,30,41.36,31.56
77005,F,43,754.6,361.96
77006,M,41,390.21,284.21
77007,F,22,121.99,368.91
77008,M,31,7524.77,5436.13
77009,M,27,8996.45,227.23
77010,M,53,0,0
77011,M,25,2062.94,1686.9
77012,M,36,58,41.48
77013,M,32,34.13,149.41
77014,M,37,75863.53,74754.18
77015,M,29,99.07,530.8
77016,M,27,321.14,34.94
77017,M,49,603.47,616.33
77018,M,30,378.76,5963.64
77019,M,27,761.14,1321.14
77020,M,22,5.06,5.06
77021,F,28,42.3,17.58
77022,M,24,1.76,45.71
77023,F,41,4.75,5.7
77024,M,44,3010.24,19044.44
77025,M,38,4104.09,1814.06
77026,F,24,0,0
77027,F,31,12387.94,12487.94
77028,M,32,71822.92,50086.38
77029,M,36,18629.05,16416.25
77030,M,34,8315.75,330.81
77031,M,29,158.2,158.2
77032,M,38,4475.46,3895.91
77033,M,37,170.58,88.86
77034,M,36,85.97,85.97
77035,M,44,137.46,137.46
77036,M,27,1865.8,3595.51
77037,F,23,3.59,2.05
77038,M,34,248.06,344.85
77039,F,28,3683.08,321.48
77040,F,20,46.73,6.83
77041,F,33,77.43,43.23
77042,F,46,144502.17,143065.17
77043,F,51,5.61,5.61
77044,M,29,60166.29,58053.22
77045,M,56,1143492.12,803519.36
77046,M,32,711.53,683.98
77047,M,36,69.28,1096.59
77048,F,34,9.15,7.29
77049,M,55,49817.34,45824.48
77050,F,34,0.01,1000.01
77051,M,19,9.24,57.69
77052,F,23,1.69,94.17
77053,M,41,20494.97,13967.39
77054,F,35,0.97,0.84
77055,M,31,404.79,71.02
77056,M,29,100,1107.53
77057,M,26,185.42,120.14
77058,F,27,436.42,2064.52
77059,M,29,0,0
77060,M,37,0.99,0.99
77061,M,29,521.07,230.17
77062,M,36,-9999,-9999
77063,M,36,1547.09,83.46
77064,F,30,22843.3,139.22
77065,M,30,0.53,0
77066,F,29,3024.78,2697.29
77067,M,25,12480.29,12480.29
77068,M,39,1658.26,582.56
77069,M,23,31.99,0
77070,M,33,31.21,48.21
77071,M,49,6517886.77,6977355.86
77072,M,42,790.79,539.07
77073,M,34,40252.37,41863.48
77074,M,24,6140.73,364.08
77075,M,35,21352.57,19266.67
77076,M,29,4298.46,1.25
77077,M,41,43798.36,61292.56
77078,M,34,6057.42,144438.94
77079,M,54,19.59,19.59
77080,M,27,240.2,701.11
77081,M,33,169721.71,169722.59
77082,M,24,584.54,55.89
77083,F,24,49.14,1
77084,F,32,10903.02,10639
77085,M,30,13.72,6485.52
77086,M,40,26222.3,17234.93
77087,F,30,920406.28,920001.28
77088,M,36,951.28,951.28
77089,M,33,100.09,27.5
77090,M,42,6560.39,3623.02
77091,M,28,103.89,3295.39
77092,M,28,308.76,309.76
77093,M,31,1581.55,138.14
77094,F,30,567.18,1259.05
77095,M,23,-9999,-9999
77096,M,38,0.11,38.47
77097,M,23,4123.33,7043.33
77098,M,23,4982.83,10115.33
77099,M,41,57641.38,80740.02
77100,M,31,150.7,1650.7
77101,F,35,84.5,319.77
77102,F,31,19.8,20000
77103,M,34,162.75,65.78
77104,F,52,479761.19,480432.26
77105,F,25,684.83,568.07
77106,M,34,83152.42,56373.07
77107,M,22,10.22,42.46
77108,M,43,318819.03,205926.87
77109,F,24,78.56,303.75
77110,M,59,7015.76,9747.76
77111,M,36,62.56,975.47
77112,M,28,149903.95,149931.1
77113,M,25,37874.45,37375.68
77114,M,23,941.87,936.66
77115,M,32,2939.75,56.7
77116,M,33,5971.57,3493.17
77117,M,22,0.22,22.27
77118,M,23,4.02,4.02
77119,M,49,1359825.64,1246898.25
77120,M,32,19478.04,8714.99
77121,M,26,0.42,0.42
77122,F,37,277.41,366.26
77123,M,31,180755.32,180782.98
77124,M,24,5.58,99.05
77125,M,29,27457.56,19724.07
77126,M,30,6155.68,5030.59
77127,M,31,20411.07,20134.16
77128,F,38,920.14,1527.73
77129,M,31,1350.15,0.15
77130,F,56,1702.91,9864.41
77131,M,32,106.55,6.95
77132,M,49,21947.85,17789.85
77133,M,35,0,0
77134,M,33,139096.16,139096.46
77135,M,33,0,0.51
77136,M,26,1076.95,8257.26
77137,M,33,0.05,0.05
77138,M,31,58418.63,50636.08
77139,M,42,0,75760
77140,M,28,0.53,0.53
77141,M,30,23183.51,4749.57
77142,M,34,32047.43,20125.84
77143,M,31,21116.71,21116.71
77144,F,35,29820.47,17807.37
77145,M,28,309.63,33.87
77146,M,40,12094.48,17453.31
77147,M,23,103.28,0.28
77148,M,41,1388.85,988.85
77149,F,42,78284.37,76519.53
77150,M,32,287230.86,192656.31
77151,M,32,341.77,26292.3
77152,M,35,72925.76,71734.76
77153,M,40,2021.43,9.49
77154,M,34,15947.07,1976.09
77155,M,38,2096.61,3011.84
77156,M,25,998.09,177.5
77157,M,35,5.75,5.75
77158,F,26,474.61,946.5
77159,M,26,34740.46,45770.9
77160,F,30,9316.31,11889.91
77161,M,37,359887.86,350849.28
77162,F,37,1310235.51,1312875.51
77163,F,26,236.99,5440.88
77164,M,35,5719.19,7562.65
77165,M,24,7121.21,6934.01
77166,M,37,3892.77,1598.66
77167,M,35,298585.95,196665.02
77168,M,49,12966.9,15667.96
77169,M,41,2033.9,5059.5
77170,F,39,6.28,141.28
77171,M,42,345.97,157.49
77172,M,30,53.8,28.97
77173,M,34,20,16
77174,F,28,8012.35,857.61
77175,M,37,0.72,0.18
77176,M,34,739.42,331.02
77177,M,30,8810.67,12500.03
77178,M,25,8944.95,5560.9
77179,M,32,43472.31,43494.31
77180,M,19,7.05,7.05
77181,F,44,432.71,105.2
77182,F,26,10.44,10.44
77183,M,37,81220.44,76519.17
77184,F,28,30059.5,25075.02
77185,M,33,203.56,126.66
77186,M,31,17789.34,693.47
77187,M,19,899.82,899.82
77188,F,20,494.03,39.16
77189,M,24,3672.7,300.1
77190,M,27,0.3,4211.8
77191,M,31,55.9,55.9
77192,F,40,35.79,140.79
77193,M,57,12618.48,12613.98
77194,M,26,21.41,2179.13
77195,M,39,23.4,430.58
77196,M,22,7.16,5.24
77197,M,30,100154.49,107154.49
77198,M,42,28.33,73.55
77199,M,38,2860.32,60.32
77200,M,49,7366.16,688.61
77201,M,33,74695.22,74821.5
77202,M,26,554300.11,554307.75
77203,M,29,14.4,1094.66
77204,F,31,182.77,40.7
77205,M,30,0.27,0.27
77206,M,31,1908.79,925.81
77207,M,35,56960.64,52846.64
77208,M,30,24502.38,23682.45
77209,M,36,0.94,0.94
77210,M,20,1622.9,2599.9
77211,M,50,74,874
77212,M,23,6.84,6.84
77213,M,26,13.89,1666.82
77214,M,41,71.64,71.64
77215,M,23,3605.42,1820.69
77216,M,60,657.98,1905.47
77217,M,40,61.83,61.83
77218,M,38,3.43,2614.68
77219,M,46,5127.78,2168.93
77220,M,30,78098.81,90079.49
77221,M,29,186.81,12865.52
77222,M,44,28.08,1028.08
77223,M,36,5228.44,10056.09
77224,M,24,3879.11,3595.6
77225,M,51,722305.08,770829.01
77226,M,35,7644.22,616.98
77227,M,32,157370.42,157501.39
77228,F,33,171.16,166.78
77229,M,32,2769.49,2132.45
77230,M,24,2794.41,1969.95
77231,M,42,632796.95,603851.84
77232,M,28,7290.81,42090.81
77233,M,42,55.21,579.53
77234,M,22,199.58,430.65
77235,M,31,3005.35,67.81
77236,M,37,5385.29,2695.17
77237,M,23,2.53,8002.53
77238,M,30,15.14,15.14
77239,F,28,0,79.04
77240,M,30,0.08,0.08
77241,M,29,5.07,0.07
77242,M,36,105176.81,2170.09
77243,M,40,8963.89,385.96
77244,M,36,33075.82,31125.82
77245,M,22,3,11.89
77246,M,30,8998,4500.22
77247,F,25,0.23,0.23
77248,M,24,2.9,0.8
77249,M,38,16669.62,14360.03
77250,M,24,31793.92,30773.92
77251,F,32,402.16,102.23
77252,M,50,18143.96,23347.9
77253,M,30,1523.07,0
77254,F,30,78.42,78.94
77255,M,52,9.2,532
77256,M,25,952.75,665.75
77257,M,28,637.07,101937.07
77258,M,31,5.34,23257.13
77259,M,27,15.26,2148.68
77260,F,23,2455.23,132.36
77261,M,28,0.32,0.32
77262,M,29,6.47,1.39
77263,M,40,3474.87,11357.04
77264,M,34,71008.39,72256.77
77265,M,26,84975.15,86648.46
77266,M,46,10695.27,10143.65
77267,M,21,516.79,304.09
77268,M,28,14748.87,60661.93
77269,M,32,516.14,78.91
77270,M,31,194711.05,193039.34
77271,M,42,89.9,4.9
77272,F,33,144785.3,142296.44
77273,F,30,17.02,17.02
77274,M,40,-9999,-9999
77275,M,40,13262.62,11159.3
77276,M,44,5754.57,9502.82
77277,M,38,0,15698.27
77278,M,66,640894.32,654342.12
77279,M,28,12874.66,10881.31
77280,F,32,572.23,48.55
77281,M,30,110.13,100.13
77282,F,39,21.54,2.71
77283,M,69,356972.22,568555.36
77284,M,21,237.15,5.18
77285,M,33,0.71,0.7
77286,F,42,2911.98,278.69
77287,M,40,41250.09,19706.92
77288,F,26,1192.64,0.55
77289,M,30,2494.77,2426.28
77290,M,36,35689.64,20000.64
77291,M,32,49262.14,49262.14
77292,M,21,966.63,966.63
77293,M,33,103033.03,101221.39
77294,M,40,7477.59,7477.59
77295,M,34,428121.48,287741.08
77296,M,31,85641.22,61823.32
77297,M,45,431.27,431.27
77298,M,37,27.79,4679.6
77299,M,29,1390.9,944.86
77300,M,36,20200,38000
77301,M,38,0.64,0.64
77302,M,45,109024.18,107660.07
77303,M,31,625.08,495.08
77304,M,26,4747.53,3892.83
77305,F,38,405.41,107.51
77306,M,24,2473.22,204.97
77307,M,19,8.39,8.39
77308,M,24,135.1,22.8
77309,M,44,4029.78,5674.71
77310,M,37,0.93,57.5
77311,M,23,0.04,0.93
77312,M,33,1074.93,0.93
77313,M,26,854.86,335.06
77314,M,23,19677.93,13628.23
77315,M,33,19720.42,29123.19
77316,M,39,363.43,96.28
77317,F,57,58085.26,58287.86
77318,M,27,1709.55,5233.04
77319,M,30,1308.96,1368
77320,M,22,1984.7,100.8
77321,F,23,123.15,7.2
77322,M,23,0.81,0.81
77323,M,41,2232.34,2222.84
77324,M,29,287050.78,286074.51
77325,M,50,8364.79,7847.53
77326,M,32,11446.78,10719.04
77327,M,31,1288571.62,1273578.44
77328,M,28,17.58,1212.17
77329,M,35,1016.28,857.04
77330,M,45,9.58,1.58
77331,M,34,157565.87,185024.15
77332,M,41,36.02,16.32
77333,M,34,1372.15,5381.76
77334,M,43,2223.22,693.93
77335,M,37,3655.05,418.74
77336,M,30,631.18,51.17
77337,M,42,132875.86,128626.15
77338,M,27,1073.33,4001.43
77339,F,27,551.97,458.26
77340,F,32,403.5,451.5
77341,M,29,21.25,18.75
77342,M,28,5403.14,3388.18
77343,F,20,10.36,0.36
77344,M,26,171.9,3157.13
77345,M,28,9.99,52.12
77346,M,45,1043.67,969.97
77347,F,21,16.53,16.53
77348,M,33,157.64,836.64
77349,M,46,36.06,781.62
77350,M,34,12763.58,12100.99
77351,M,33,11944.33,16986.74
77352,M,27,5.77,5.77
77353,F,33,50795.83,50933.93
77354,M,21,93.74,260.36
77355,M,40,0,0
77356,F,28,9,2
77357,M,32,696.2,1099.67
77358,M,30,15686.34,18.96
77359,M,40,100.43,100.5
77360,M,64,870.53,870.53
77361,M,28,12232,11409.31
77362,M,38,0.01,0.01
77363,M,25,0.99,0.99
77364,M,25,983.91,373.82
77365,M,30,4100.76,70.36
77366,M,31,94348.88,886952.51
77367,F,35,1446.64,1527.44
77368,M,26,729.71,247.8
77369,M,23,11.73,0.01
77370,M,51,50230.26,50209.27
77371,M,32,32410.58,32339.08
77372,M,44,151250.16,148755.7
77373,M,27,43074.62,1045.02
77374,M,38,4433.01,17760.28
77375,M,39,0.05,0.05
77376,M,49,15.71,52384.13
77377,F,20,57.65,1.65
77378,M,41,1915.28,14.6
77379,M,19,471.11,0.12
77380,F,29,0.91,0.91
77381,M,44,1110.81,259177.68
77382,M,32,5121.84,1480.48
77383,M,30,3460.81,1278.6
77384,M,35,50548.13,50498.72
77385,M,43,0.31,200.31
77386,M,26,43.38,1350.83
77387,M,25,0.97,0.97
77388,M,32,77.25,77.25
77389,M,38,50.54,50.54
77390,F,54,114534.52,136676.52
77391,M,36,28.27,879.53
77392,M,28,753.78,229.48
77393,M,32,35.35,35.35
77394,M,29,8357.24,26102.06
77395,M,29,7158.15,4601.33
77396,F,44,132.33,84.31
77397,M,45,11984.71,11984.64
77398,M,27,0,0
77399,M,34,65757.59,61898.32
77400,M,26,856.03,3.53
77401,M,41,76.21,76.21
77402,M,29,966202.55,973878.68
77403,F,36,0,0
77404,M,43,55084.9,61122.16
77405,M,36,274.84,9278.23
77406,F,26,120735.34,120634.9
77407,M,46,859.25,868.13
77408,M,32,54561.12,26276.42
77409,M,32,146.12,9652.03
77410,M,42,542.01,5823.23
77411,F,43,4.5,240.32
77412,F,42,12030.2,12030.2
77413,M,51,59161,98819.73
77414,M,30,0.23,0.23
77415,M,34,314.24,95.39
77416,F,35,51672.02,44066.12
77417,M,45,410651.27,430371.72
77418,M,29,949.87,232.77
77419,M,26,49123.82,49615.26
77420,M,38,11.97,15.97
77421,M,34,472803.37,509899.4
77422,F,57,798211.28,807725.85
77423,M,35,48.13,56.13
77424,M,28,8.67,1.53
77425,M,22,151.05,151.05
77426,F,26,15055.1,93.98
77427,M,26,-9999,-9999
77428,M,42,413.65,1585.91
77429,M,27,70555.79,78490.34
77430,M,48,2674.7,674.71
77431,F,24,13419.02,122.18
77432,M,30,386.43,215.4
77433,M,41,13521.97,2339.32
77434,M,39,530.79,6000
77435,F,44,23872.56,12679.46
77436,M,30,1732.6,209.37
77437,M,47,102.29,153.77
77438,M,30,15068.11,8115.39
77439,M,45,1984.64,694.49
77440,M,63,652.11,519.5
77441,F,27,880.23,355.23
77442,M,28,583.41,3.67
77443,M,23,168.43,138.88
77444,M,50,1156.22,16359.04
77445,M,29,34609.32,34618.77
77446,M,31,0,0
77447,M,27,5.8,0.4
77448,M,38,11063.65,11749.94
77449,M,33,3234.96,2852.96
77450,M,22,1330.03,1125.13
77451,M,28,39.95,21.95
77452,M,40,96.07,193.07
77453,M,34,7861.54,2548.98
77454,M,37,9.59,9.59
77455,M,43,2716.75,1664.23
77456,M,46,14712.52,8482.52
77457,F,30,964.14,1144.76
77458,F,22,4891.07,4624.71
77459,M,36,19.49,19.49
77460,M,39,133.52,3.52
77461,M,44,59.23,38.24
77462,M,43,38795.92,9048.04
77463,M,23,0.99,0.49
77464,M,35,11600.56,32661.12
77465,M,38,410.35,461.35
77466,F,33,3608.05,821.46
77467,F,32,256381.29,257889.21
77468,M,33,19104.67,14472.67
77469,M,27,3201.33,2144.34
77470,M,56,19.77,19.77
77471,F,28,309.76,511.39
77472,M,50,1219.33,3285.58
77473,M,25,653.01,223.03
77474,M,24,275.53,468.14
77475,M,48,26895.58,4916.31
77476,M,31,895.19,8808.67
77477,M,27,3390.39,2865.23
77478,M,30,567.29,8.9
77479,F,30,0,0
77480,M,30,10.69,266.7
77481,F,34,687.52,251.64
77482,M,28,7068.37,14230.38
77483,M,43,8622.84,8262.84
77484,M,51,4010.61,5397.1
77485,M,30,15.45,6.11
77486,M,35,18289.36,3995.7
77487,M,34,91.19,91.19
77488,M,42,451.85,65.76
77489,F,49,540.25,513.75
77490,M,56,29.57,29.57
77491,M,22,5672.74,5546.14
77492,M,30,181729.85,179929.85
77493,M,37,1189.8,3027.08
77494,M,39,8949.74,57452.74
77495,M,32,102454.37,27184.94
77496,M,29,4151.03,71.05
77497,F,26,0.34,264.03
77498,F,23,73350.71,68690.54
77499,M,32,735.01,235.01
77500,M,33,494.7,694.7
77501,M,21,334.67,190.47
77502,M,30,0,0
77503,M,21,215.48,3505.52
77504,M,30,49.93,49.93
77505,M,32,4.63,3.88
77506,M,38,8161.66,19.16
77507,F,37,9.61,2289.54
77508,M,50,1254599.19,1265095.85
77509,M,42,45046.23,112298.44
77510,M,24,9.82,9.82
77511,M,27,6.31,6.31
77512,M,50,6.11,6.11
77513,M,49,7238.76,6902.32
77514,M,37,24.67,3443.49
77515,M,32,180.15,3096.2
77516,M,37,0.17,0.17
77517,M,41,196538.35,3629.75
77518,M,35,9.24,7.27
77519,F,40,777060.71,754488.72
77520,M,26,10964.78,7897.01
77521,F,29,1994.11,1760.51
77522,M,41,2932.38,1837.86
77523,M,47,61300.52,10170.52
77524,M,40,8502.91,8412.91
77525,F,35,34168.26,30581.79
77526,M,25,47230.8,39318
77527,M,36,106219.16,213477.49
77528,M,32,27000,1797.27
77529,M,34,0,0
77530,M,46,560.4,560.4
77531,M,23,6083.64,5637.4
77532,M,44,4.77,1417.48
77533,M,35,24566.23,72739.63
77534,M,50,18.16,18.16
77535,F,29,1492.15,733.75
77536,M,34,670.46,10.97
77537,M,24,2840.2,993.82
77538,M,32,7214.82,9302.85
77539,M,30,681.52,641.52
77540,M,44,104710.48,91898.33
77541,M,28,6.54,6.54
77542,M,27,2844.59,2658.15
77543,M,57,439118.96,438669.99
77544,M,30,34.71,34.71
77545,M,33,14046.68,11370.33
77546,M,30,69.59,4.59
77547,M,41,129.21,105.71
77548,M,33,5612.71,5612.71
77549,M,27,1.13,0.49
77550,F,28,1.86,882.39
77551,M,35,53907.57,30000
77552,M,33,2522.4,2497.9
77553,M,48,5938.13,4814.47
77554,M,33,1072.8,882.8
77555,M,25,418.14,36.35
77556,M,23,652.62,9.22
77557,M,31,22.38,22.53
77558,M,37,169.94,169.94
77559,M,27,350.61,18.95
77560,M,33,14835.7,14422.3
77561,M,43,2582.48,1582.48
77562,M,25,351.23,367.11
77563,M,28,191.48,191.48
77564,M,38,361.19,361.19
77565,M,24,647.5,647.5
77566,F,28,2.8,567.4
77567,M,29,15.14,6.84
77568,M,21,1752.62,1201.38
77569,M,29,16607.38,151.87
77570,F,31,283.2,145.21
77571,F,36,341.98,3341.98
77572,M,31,285.83,231.86
77573,M,36,182.5,842.12
77574,M,26,311.66,311.66
77575,M,32,151529.42,50321.26
77576,M,29,149.17,15.93
77577,M,26,615.85,2453.39
77578,F,27,88810,86632.12
77579,M,30,2461.92,1511.43
77580,M,29,540073.32,536173.61
77581,M,33,10030.19,9029.48
77582,F,28,3.18,1.87
77583,M,29,1977.51,14343.95
77584,M,23,0,0
77585,M,32,84981.4,89384.39
77586,M,45,5350.3,12856.26
77587,F,32,25807.37,9702.9
77588,M,31,470523.56,465668.82
77589,M,24,63.97,63.97
77590,F,30,19.96,320.02
